Results of Simulation 1

Time	C_x_1	C_x_2	C_x_3	C_x_4	C_x_5	C_x_6	C_x_7	C_x_8	C_x_9	C_x_10	C_x_11	C_x_12	C_x_13	C_x_14	C_x_15	C_x_16	C_x_17	C_x_18	C_x_19	C_x_20	C_x_21	C_x_22	C_x_23	C_x_24	C_x_25	C_x_26	C_x_27	C_x_28	C_x_29	C_x_30	C_x_31	C_x_32	C_x_33	C_x_34	C_x_35	C_x_36	C_x_37	C_x_38	C_x_39	C_x_40	C_x_41	C_x_42	C_x_43	C_x_44	C_x_45	C_x_46	C_x_47	C_x_48	C_x_49	C_x_50	C_x_51	C_x_52	C_x_53	C_x_54	C_x_55	C_x_56	C_x_57	C_x_58	C_x_59	C_x_60	C_x_61	C_x_62	C_x_63	C_x_64	C_x_65	C_x_66	C_x_67	C_x_68	C_x_69	C_x_70	C_x_71	C_x_72	C_x_73	C_x_74	C_x_75	C_x_76	C_x_77	C_x_78	C_x_79	C_x_80	C_x_81	C_x_82	C_x_83	C_x_84	C_x_85	C_x_86	C_x_87	C_x_88	C_x_89	C_x_90	C_x_91	C_x_92	C_x_93	C_x_94	C_x_95	C_x_96	C_x_97	C_x_98	C_x_99	C_x_100
0.5	6.8768e-95	4.88557e-23	1.9439e-93	8.70672e-22	5.67705e-92	1.49642e-20	1.65627e-90	2.48171e-19	4.82646e-89	3.96155e-18	1.4046e-87	6.07023e-17	4.0817e-86	8.90182e-16	1.1842e-84	1.24529e-14	3.42955e-83	1.65585e-13	9.91289e-82	2.08456e-12	2.85914e-80	2.47369e-11	8.22739e-79	2.75353e-10	2.36153e-77	2.85927e-09	6.75987e-76	2.75253e-08	1.92932e-74	2.43899e-07	5.48896e-73	1.9728e-06	1.5563e-71	1.44243e-05	4.39651e-70	9.42196e-05	1.23714e-68	0.000541953	3.46662e-67	0.00269577	9.6705e-66	0.0113262	2.68482e-64	0.038941	7.416e-63	0.10478	2.03737e-61	0.206578	5.565e-60	0.270051	1.51077e-58	0.206578	4.07478e-57	0.10478	1.09146e-55	0.038941	2.9022e-54	0.0113262	7.65715e-53	0.00269577	2.00366e-51	0.000541953	5.19734e-50	9.42196e-05	1.33571e-48	1.44243e-05	3.39918e-47	1.9728e-06	8.56073e-46	2.43899e-07	2.13232e-44	2.75253e-08	5.2494e-43	2.85927e-09	1.27637e-41	2.75353e-10	3.06288e-40	2.47369e-11	7.24805e-39	2.08456e-12	1.68998e-37	1.65585e-13	3.879e-36	1.24529e-14	8.75619e-35	8.90182e-16	1.94187e-33	6.07023e-17	4.22624e-32	3.96155e-18	9.01583e-31	2.48171e-19	1.88289e-29	1.49642e-20	3.84437e-28	8.7068e-22	7.66252e-27	4.90045e-23	1.48863e-25	2.81408e-24
0.55	3.27605e-93	3.37125e-22	9.18197e-92	5.56347e-21	2.65733e-90	8.83611e-20	7.67645e-89	1.35206e-18	2.21306e-87	1.98834e-17	6.36608e-86	2.80277e-16	1.82692e-84	3.77594e-15	5.2295e-83	4.84645e-14	1.49283e-81	5.90573e-13	4.24895e-80	6.80619e-12	1.20556e-78	7.38697e-11	3.40909e-77	7.51443e-10	9.60585e-76	7.12642e-09	2.69637e-74	6.26261e-08	7.5382e-73	5.06437e-07	2.09841e-71	3.73825e-06	5.81483e-70	2.49485e-05	1.60357e-68	0.000148829	4.39972e-67	0.000782565	1.20065e-65	0.00356391	3.25787e-64	0.0137433	8.78687e-63	0.043545	2.35491e-61	0.108746	6.26905e-60	0.201713	1.65713e-58	0.255453	4.34785e-57	0.201713	1.13182e-55	0.108746	2.92201e-54	0.043545	7.47816e-53	0.0137433	1.89632e-51	0.00356391	4.76234e-50	0.000782565	1.18384e-48	0.000148829	2.91132e-47	2.49485e-05	7.07885e-46	3.73825e-06	1.70076e-44	5.06437e-07	4.03508e-43	6.26261e-08	9.4469e-42	7.12642e-09	2.18093e-40	7.51443e-10	4.96104e-39	7.38697e-11	1.11104e-37	6.80619e-12	2.44758e-36	5.90573e-13	5.29896e-35	4.84645e-14	1.12634e-33	3.77594e-15	2.34809e-32	2.80277e-16	4.79564e-31	1.98834e-17	9.58407e-30	1.35206e-18	1.87186e-28	8.83611e-20	3.56803e-27	5.56354e-21	6.62806e-26	3.38323e-22	1.19804e-24	2.10359e-23
0.6	2.41984e-91	1.98489e-21	6.62173e-90	3.0395e-20	1.87033e-88	4.47307e-19	5.26729e-87	6.33643e-18	1.47873e-85	8.61929e-17	4.13766e-84	1.1229e-15	1.15374e-82	1.39705e-14	3.20529e-81	1.65471e-13	8.87069e-80	1.85944e-12	2.44508e-78	1.97495e-11	6.71101e-77	1.97434e-10	1.8338e-75	1.84908e-09	4.98763e-74	1.61393e-08	1.34994e-72	1.30504e-07	3.63508e-71	9.70998e-07	9.73615e-70	6.59535e-06	2.59313e-68	4.05176e-05	6.86612e-67	0.000222639	1.80688e-65	0.00107949	4.72447e-64	0.00454088	1.22702e-62	0.0162165	3.16439e-61	0.0477848	8.10072e-60	0.111782	2.0578e-58	0.196823	5.18528e-57	0.243001	1.29558e-55	0.196823	3.20853e-54	0.111782	7.87255e-53	0.0477848	1.91293e-51	0.0162165	4.60105e-50	0.00454088	1.0949e-48	0.00107949	2.57646e-47	0.000222639	5.99199e-46	4.05176e-05	1.37646e-44	6.59535e-06	3.12132e-43	9.70998e-07	6.9825e-42	1.30504e-07	1.53988e-40	1.61393e-08	3.34542e-39	1.84908e-09	7.15431e-38	1.97434e-10	1.50482e-36	1.97495e-11	3.11047e-35	1.85944e-12	6.31233e-34	1.65471e-13	1.25647e-32	1.39705e-14	2.45054e-31	1.1229e-15	4.67774e-30	8.61929e-17	8.72891e-29	6.33643e-18	1.59032e-27	4.47307e-19	2.82505e-26	3.03955e-20	4.88601e-25	1.99311e-21	8.21488e-24	1.34044e-22
0.65	1.46398e-89	1.0111e-20	3.89251e-88	1.44336e-19	1.0684e-86	1.97746e-18	2.92151e-85	2.60584e-17	7.95725e-84	3.29509e-16	2.15839e-82	3.98784e-15	5.82954e-81	4.60613e-14	1.56747e-79	5.06206e-13	4.1951e-78	5.27532e-12	1.11734e-76	5.19388e-11	2.961e-75	4.81142e-10	7.80576e-74	4.17454e-09	2.04654e-72	3.37494e-08	5.3353e-71	2.52766e-07	1.3827e-69	1.7421e-06	3.56143e-68	1.09642e-05	9.11456e-67	6.2443e-05	2.31712e-65	0.000318341	5.84981e-64	0.00143378	1.46619e-62	0.00561258	3.64724e-61	0.0187037	9.00168e-60	0.0516521	2.20356e-58	0.114059	5.3483e-57	0.192029	1.28658e-55	0.232231	3.06637e-54	0.192029	7.23767e-53	0.114059	1.69113e-51	0.0516521	3.90992e-50	0.0187037	8.9405e-49	0.00561258	2.0209e-47	0.00143378	4.51328e-46	0.000318341	9.95318e-45	6.2443e-05	2.16621e-43	1.09642e-05	4.64989e-42	1.7421e-06	9.83791e-41	2.52766e-07	2.05014e-39	3.37494e-08	4.20503e-38	4.17454e-09	8.48246e-37	4.81142e-10	1.68147e-35	5.19388e-11	3.27257e-34	5.27532e-12	6.24779e-33	5.06206e-13	1.16889e-31	4.60613e-14	2.14081e-30	3.98784e-15	3.83407e-29	3.29509e-16	6.70664e-28	2.60584e-17	1.14438e-26	1.97746e-18	1.90225e-25	1.44339e-19	3.07595e-24	1.01593e-20	4.83101e-23	7.35753e-22
0.7	6.52869e-88	4.4921e-20	1.68539e-86	6.01201e-19	4.49314e-85	7.71159e-18	1.19265e-83	9.50716e-17	3.15138e-82	1.1239e-15	8.28777e-81	1.27077e-14	2.16896e-79	1.37045e-13	5.6476e-78	1.40543e-12	1.46283e-76	1.36606e-11	3.76843e-75	1.25392e-10	9.65325e-74	1.08259e-09	2.45835e-72	8.75208e-09	6.22265e-71	6.5922e-08	1.5652e-69	4.59994e-07	3.91136e-68	2.95427e-06	9.70817e-67	1.73322e-05	2.3927e-65	9.20701e-05	5.85416e-64	0.000438201	1.42148e-62	0.00184492	3.42447e-61	0.00676387	8.18246e-60	0.0211706	1.93854e-58	0.0551532	4.55213e-57	0.115716	1.05914e-55	0.187398	2.44076e-54	0.222801	5.56881e-53	0.187398	1.25743e-51	0.115716	2.8087e-50	0.0551532	6.20332e-49	0.0211706	1.35405e-47	0.00676387	2.91956e-46	0.00184492	6.21499e-45	0.000438201	1.30545e-43	9.20701e-05	2.70409e-42	1.73322e-05	5.52014e-41	2.95427e-06	1.10984e-39	4.59994e-07	2.1961e-38	6.5922e-08	4.27367e-37	8.75208e-09	8.17278e-36	1.08259e-09	1.53461e-34	1.25392e-10	2.8269e-33	1.36606e-11	5.10385e-32	1.40543e-12	9.02266e-31	1.37045e-13	1.56015e-29	1.27077e-14	2.6358e-28	1.1239e-15	4.34567e-27	9.50716e-17	6.98319e-26	7.71159e-18	1.09225e-24	6.01218e-19	1.66051e-23	4.51659e-20	2.44991e-22	3.50219e-21
0.75	7.86073e-84	1.83629e-19	1.51431e-82	2.29782e-18	3.06063e-81	2.75526e-17	6.18639e-80	3.17672e-16	1.25036e-78	3.51326e-15	2.52692e-77	3.71716e-14	5.1062e-76	3.75183e-13	1.03167e-74	3.60138e-12	2.08402e-73	3.27669e-11	4.2088e-72	2.81548e-10	8.49736e-71	2.27549e-09	1.71493e-69	1.72214e-08	3.45945e-68	1.21444e-07	6.97455e-67	7.93518e-07	1.40514e-65	4.77355e-06	2.82843e-64	2.62437e-05	5.6875e-63	0.000130726	1.14223e-61	0.000583995	2.29053e-60	0.00231102	4.58513e-59	0.00797944	9.15932e-58	0.0235898	1.82524e-56	0.0583037	3.62705e-55	0.116874	7.18419e-54	0.182966	1.41771e-52	0.214456	2.78588e-51	0.182966	5.4483e-50	0.116874	1.05981e-48	0.0583037	2.04924e-47	0.0235898	3.93604e-46	0.00797944	7.50454e-45	0.00231102	1.41926e-43	0.000583995	2.66034e-42	0.000130726	4.93849e-41	2.62437e-05	9.07117e-40	4.77355e-06	1.64725e-38	7.93518e-07	2.95449e-37	1.21444e-07	5.22895e-36	1.72214e-08	9.12263e-35	2.27549e-09	1.56728e-33	2.81548e-10	2.64866e-32	3.27669e-11	4.39808e-31	3.60138e-12	7.16713e-30	3.75183e-13	1.14482e-28	3.71716e-14	1.79007e-27	3.51326e-15	2.73628e-26	3.17672e-16	4.08305e-25	2.75526e-17	5.93869e-24	2.29791e-18	8.40601e-23	1.84785e-19	1.15599e-21	1.54175e-20
0.8	5.93298e-82	6.87929e-19	1.1065e-80	8.06602e-18	2.16608e-79	9.0601e-17	4.23641e-78	9.79044e-16	8.27623e-77	1.01532e-14	1.6149e-75	1.0078e-13	3.14704e-74	9.54684e-13	6.12435e-73	8.60406e-12	1.19009e-71	7.35248e-11	2.30892e-70	5.93536e-10	4.47198e-69	4.50801e-09	8.6456e-68	3.20706e-08	1.66813e-66	2.12648e-07	3.21173e-65	1.30686e-06	6.16943e-64	7.39727e-06	1.18213e-62	3.82863e-05	2.25899e-61	0.000179675	4.30419e-60	0.00075698	8.17503e-59	0.00282913	1.54737e-57	0.00924447	2.91794e-56	0.0259405	5.48029e-55	0.0611252	1.02477e-53	0.117626	1.90715e-52	0.178748	3.53109e-51	0.207002	6.50151e-50	0.178748	1.18988e-48	0.117626	2.16354e-47	0.0611252	3.90637e-46	0.0259405	6.99987e-45	0.00924447	1.24411e-43	0.00282913	2.19187e-42	0.00075698	3.8253e-41	0.000179675	6.60862e-40	3.82863e-05	1.12936e-38	7.39727e-06	1.90762e-37	1.30686e-06	3.18224e-36	2.12648e-07	5.2382e-35	3.20706e-08	8.5005e-34	4.50801e-09	1.35864e-32	5.93536e-10	2.13658e-31	7.35248e-11	3.30242e-30	8.60406e-12	5.01135e-29	9.54684e-13	7.45712e-28	1.0078e-13	1.08677e-26	1.01532e-14	1.54913e-25	9.79044e-16	2.15678e-24	9.0601e-17	2.92856e-23	8.06641e-18	3.87213e-22	6.92906e-19	4.97703e-21	6.20796e-20
0.85	2.0907e-80	2.32013e-18	3.78959e-79	2.56761e-17	7.21474e-78	2.71978e-16	1.37141e-76	2.77152e-15	2.60212e-75	2.71042e-14	4.92789e-74	2.53709e-13	9.31369e-73	2.26659e-12	1.75655e-71	1.92664e-11	3.30538e-70	1.55296e-10	6.20514e-69	1.18266e-09	1.16195e-67	8.47534e-09	2.17003e-66	5.69023e-08	4.04123e-65	3.56162e-07	7.50335e-64	2.06694e-06	1.38871e-62	1.10528e-05	2.56148e-61	5.40756e-05	4.70762e-60	0.000240075	8.61869e-59	0.000957883	1.57146e-57	0.00339545	2.85277e-56	0.0105451	5.15479e-55	0.0282076	9.26829e-54	0.0636417	1.65764e-52	0.118052	2.94799e-51	0.174746	5.2113e-50	0.200289	9.15323e-49	0.174746	1.5967e-47	0.118052	2.76498e-46	0.0636417	4.75085e-45	0.0282076	8.09531e-44	0.0105451	1.36722e-42	0.00339545	2.28735e-41	0.000957883	3.78829e-40	0.000240075	6.20708e-39	5.40756e-05	1.00545e-37	1.10528e-05	1.60893e-36	2.06694e-06	2.54147e-35	3.56162e-07	3.9595e-34	5.69023e-08	6.07888e-33	8.47534e-09	9.18826e-32	1.18266e-09	1.36598e-30	1.55296e-10	1.99531e-29	1.92664e-11	2.86057e-28	2.26659e-12	4.02041e-27	2.53709e-13	5.53266e-26	2.71042e-14	7.44525e-25	2.77152e-15	9.78386e-24	2.71978e-16	1.2537e-22	2.56777e-17	1.56409e-21	2.3391e-18	1.8967e-20	2.23175e-19
0.9	5.05401e-79	7.14463e-18	8.92325e-78	7.50264e-17	1.65594e-76	7.53311e-16	3.06664e-75	7.27466e-15	5.66582e-74	6.74057e-14	1.04423e-72	5.97702e-13	1.9196e-71	5.05763e-12	3.51925e-70	4.07151e-11	6.43363e-69	3.1079e-10	1.17264e-67	2.24138e-09	2.13065e-66	1.52119e-08	3.85856e-65	9.67349e-08	6.96348e-64	5.73617e-07	1.25209e-62	3.15473e-06	2.24268e-61	1.59944e-05	4.00063e-60	7.42385e-05	7.10595e-59	0.000312948	1.25644e-57	0.00118694	2.21095e-56	0.00400561	3.87091e-55	0.0118686	6.7409e-54	0.0303805	1.16724e-52	0.0658784	2.00906e-51	0.118216	3.43611e-50	0.170956	5.83741e-49	0.1942	9.84641e-48	0.170956	1.64838e-46	0.118216	2.73757e-45	0.0658784	4.50808e-44	0.0303805	7.35729e-43	0.0118686	1.18935e-41	0.00400561	1.90337e-40	0.00118694	3.01365e-39	0.000312948	4.7178e-38	7.42385e-05	7.29742e-37	1.59944e-05	1.11448e-35	3.15473e-06	1.67924e-34	5.73617e-07	2.49427e-33	9.67349e-08	3.64915e-32	1.52119e-08	5.25372e-31	2.24138e-09	7.43619e-30	3.1079e-10	1.03372e-28	4.07151e-11	1.4098e-27	5.05763e-12	1.88417e-26	5.97702e-13	2.4647e-25	6.74057e-14	3.15165e-24	7.27466e-15	3.93412e-23	7.53312e-16	4.78708e-22	7.50321e-17	5.66945e-21	7.20988e-18	6.52457e-20	7.2837e-19
0.95	9.49906e-78	2.04131e-17	1.6362e-76	2.04145e-16	2.96446e-75	1.94983e-15	5.35752e-74	1.79063e-14	9.65534e-73	1.57742e-13	1.73501e-71	1.32951e-12	3.10823e-70	1.06913e-11	5.55058e-69	8.17802e-11	9.87904e-68	5.93097e-10	1.75216e-66	4.0637e-09	3.09632e-65	2.6203e-08	5.45072e-64	1.58329e-07	9.55692e-63	8.92285e-07	1.6686e-61	4.66547e-06	2.90047e-60	2.24989e-05	5.01845e-59	9.93966e-05	8.64081e-58	0.000399159	1.48018e-56	0.00144392	2.52195e-55	0.00465489	4.27268e-54	0.0132037	7.19574e-53	0.0324524	1.20428e-51	0.0678602	2.00221e-50	0.118168	3.30575e-49	0.167368	5.4181e-48	0.188642	8.81184e-47	0.167368	1.4215e-45	0.118168	2.27349e-44	0.0678602	3.60329e-43	0.0324524	5.65653e-42	0.0132037	8.79049e-41	0.00465489	1.35159e-39	0.00144392	2.05487e-38	0.000399159	3.08715e-37	9.93966e-05	4.58011e-36	2.24989e-05	6.70548e-35	4.66547e-06	9.6804e-34	8.92285e-07	1.37696e-32	1.58329e-07	1.92818e-31	2.6203e-08	2.65573e-30	4.0637e-09	3.59435e-29	5.93097e-10	4.77553e-28	8.17802e-11	6.22196e-27	1.06913e-11	7.9405e-26	1.32951e-12	9.91435e-25	1.57742e-13	1.20956e-23	1.79063e-14	1.43997e-22	1.94983e-15	1.67041e-21	2.04164e-16	1.88528e-20	2.06198e-17	2.06686e-19	2.19729e-18
1	1.47526e-76	5.46894e-17	2.48204e-75	5.22349e-16	4.39574e-74	4.75914e-15	7.76242e-73	4.1678e-14	1.36639e-71	3.50026e-13	2.39722e-70	2.81187e-12	4.19118e-69	2.15475e-11	7.30119e-68	1.57041e-10	1.26711e-66	1.08505e-09	2.19041e-65	7.08261e-09	3.77096e-64	4.35103e-08	6.46422e-63	2.50516e-07	1.10315e-61	1.34561e-06	1.87376e-60	6.70832e-06	3.16713e-59	3.08608e-05	5.32586e-58	0.000130151	8.908e-57	0.000499403	1.48159e-55	0.00172823	2.44971e-54	0.0053384	4.02547e-53	0.0145404	6.5721e-52	0.0344195	1.06571e-50	0.0696113	1.71583e-49	0.117951	2.74191e-48	0.16397	4.34725e-47	0.183541	6.83571e-46	0.16397	1.06556e-44	0.117951	1.6459e-43	0.0696113	2.51798e-42	0.0344195	3.81336e-41	0.0145404	5.71402e-40	0.0053384	8.46659e-39	0.00172823	1.2398e-37	0.000499403	1.79307e-36	0.000130151	2.55951e-35	3.08608e-05	3.60349e-34	6.70832e-06	5.00006e-33	1.34561e-06	6.83232e-32	2.50516e-07	9.18627e-31	4.35103e-08	1.21424e-29	7.08261e-09	1.57636e-28	1.08505e-09	2.00799e-27	1.57041e-10	2.50707e-26	2.15475e-11	3.06467e-25	2.81187e-12	3.66352e-24	3.50026e-13	4.27728e-23	4.1678e-14	4.87091e-22	4.75915e-15	5.40273e-21	5.22407e-16	5.82804e-20	5.52999e-17	6.10442e-19	6.19785e-18
1.05	1.96404e-75	1.38406e-16	3.23062e-74	1.26555e-15	5.59803e-73	1.10251e-14	9.66898e-72	9.22899e-14	1.66411e-70	7.40673e-13	2.85351e-69	5.68462e-12	4.87424e-68	4.16106e-11	8.29276e-67	2.89645e-10	1.40503e-65	1.91126e-09	2.37022e-64	1.19147e-08	3.98045e-63	6.99098e-08	6.65324e-62	3.84517e-07	1.10664e-60	1.9736e-06	1.83128e-59	9.40571e-06	3.01431e-58	4.13871e-05	4.934e-57	0.00016707	8.02942e-56	0.000614197	1.29876e-54	0.00203889	2.08742e-53	0.00605122	3.33278e-52	0.0158703	5.28424e-51	0.0362805	8.31759e-50	0.0711545	1.29928e-48	0.117598	2.01346e-47	0.160751	3.09421e-46	0.178838	4.71357e-45	0.160751	7.11472e-44	0.117598	1.0636e-42	0.0711545	1.57401e-41	0.0362805	2.30474e-40	0.0158703	3.33729e-39	0.00605122	4.77617e-38	0.00203889	6.75183e-37	0.000614197	9.42207e-36	0.00016707	1.29707e-34	4.13871e-05	1.76024e-33	9.40571e-06	2.35314e-32	1.9736e-06	3.09633e-31	3.84517e-07	4.00691e-30	6.99098e-08	5.09511e-29	1.19147e-08	6.36022e-28	1.91126e-09	7.78641e-27	2.89645e-10	9.33885e-26	4.16106e-11	1.09612e-24	5.68462e-12	1.25755e-23	7.40673e-13	1.40846e-22	9.22899e-14	1.53798e-21	1.10251e-14	1.63504e-20	1.26572e-15	1.68978e-19	1.40101e-16	1.69501e-18	1.64748e-17
1.1	2.2981e-74	3.32785e-16	3.69857e-73	2.91917e-15	6.27556e-72	2.43663e-14	1.06104e-70	1.95371e-13	1.78698e-69	1.50148e-12	2.9975e-68	1.10331e-11	5.00702e-67	7.73092e-11	8.32745e-66	5.1509e-10	1.37874e-64	3.25322e-09	2.27202e-63	1.9412e-08	3.72581e-62	1.09037e-07	6.07887e-61	5.74241e-07	9.8657e-60	2.82306e-06	1.59236e-58	1.28922e-05	2.55543e-57	5.43914e-05	4.07654e-56	0.000210679	6.46268e-55	0.000743882	1.01791e-53	0.00237468	1.59245e-52	0.0067885	2.4737e-51	0.017186	3.81433e-50	0.0380359	5.8363e-49	0.0725105	8.85837e-48	0.117137	1.33324e-46	0.157699	1.98899e-45	0.174483	2.94003e-44	0.157699	4.30403e-43	0.117137	6.23749e-42	0.0725105	8.9443e-41	0.0380359	1.26842e-39	0.017186	1.77801e-38	0.0067885	2.46211e-37	0.00237468	3.36612e-36	0.000743882	4.54072e-35	0.000210679	6.03956e-34	5.43914e-05	7.91527e-33	1.28922e-05	1.02137e-31	2.82306e-06	1.29664e-30	5.74241e-07	1.61811e-29	1.09037e-07	1.98322e-28	1.9412e-08	2.38508e-27	3.25322e-09	2.81176e-26	5.1509e-10	3.24596e-25	7.73092e-11	3.66536e-24	1.10331e-11	4.04383e-23	1.50148e-12	4.35345e-22	1.95371e-13	4.56739e-21	2.43664e-14	4.66327e-20	2.91963e-15	4.62658e-19	3.37239e-16	4.45344e-18	4.15216e-17
1.15	2.40643e-73	7.63852e-16	3.79188e-72	6.43988e-15	6.30415e-71	5.15983e-14	1.04408e-69	3.97016e-13	1.72193e-68	2.92737e-12	2.82757e-67	2.06342e-11	4.62224e-66	1.38676e-10	7.52076e-65	8.86153e-10	1.21777e-63	5.36778e-09	1.96191e-62	3.07214e-08	3.1443e-61	1.6554e-07	5.01197e-60	8.36549e-07	7.94403e-59	3.94766e-06	1.25177e-57	1.73131e-05	1.96045e-56	7.01887e-05	3.05089e-55	0.000261447	4.71658e-54	0.000888627	7.24163e-53	0.00273413	1.1039e-51	0.00754562	1.67023e-50	0.0184816	2.50748e-49	0.0396875	3.73394e-48	0.0736985	5.51332e-47	0.116589	8.06891e-46	0.154803	1.17004e-44	0.170434	1.68032e-43	0.154803	2.38893e-42	0.116589	3.36071e-41	0.0736985	4.67594e-40	0.0396875	6.43123e-39	0.0184816	8.73924e-38	0.00754562	1.17263e-36	0.00273413	1.55275e-35	0.000888627	2.02774e-34	0.000261447	2.60982e-33	7.01887e-05	3.30818e-32	1.73131e-05	4.1269e-31	3.94766e-06	5.0626e-30	8.36549e-07	6.10211e-29	1.6554e-07	7.22037e-28	3.07214e-08	8.37935e-27	5.36778e-09	9.52809e-26	8.86153e-10	1.06046e-24	1.38676e-10	1.15399e-23	2.06342e-11	1.22636e-22	2.92737e-12	1.2712e-21	3.97016e-13	1.28357e-20	5.15984e-14	1.26076e-19	6.44108e-15	1.20289e-18	7.74983e-16	1.11305e-17	9.97228e-17
1.2	2.28618e-72	1.68057e-15	3.52896e-71	1.36402e-14	5.75199e-70	1.05082e-13	9.33695e-69	7.77211e-13	1.50885e-67	5.50764e-12	2.42699e-66	3.73054e-11	3.88512e-65	2.40906e-10	6.18837e-64	1.47912e-09	9.80632e-63	8.60902e-09	1.54565e-61	4.73495e-08	2.42272e-60	2.45232e-07	3.77565e-59	1.19148e-06	5.84902e-58	5.40783e-06	9.00486e-57	2.28223e-05	1.37742e-55	8.90894e-05	2.09289e-54	0.000319786	3.15788e-53	0.00104844	4.73038e-52	0.00311561	7.03267e-51	0.00831819	1.03737e-49	0.019752	1.51774e-48	0.0412383	2.20171e-47	0.0747359	3.16569e-46	0.115973	4.50983e-45	0.15205	6.363e-44	0.166657	8.88776e-43	0.15205	1.22846e-41	0.115973	1.67945e-40	0.0747359	2.26987e-39	0.0412383	3.03136e-38	0.019752	3.998e-37	0.00831819	5.20438e-36	0.00311561	6.68276e-35	0.00104844	8.45917e-34	0.000319786	1.05486e-32	8.90894e-05	1.29494e-31	2.28223e-05	1.56376e-30	5.40783e-06	1.85615e-29	1.19148e-06	2.16381e-28	2.45232e-07	2.47519e-27	4.73495e-08	2.77574e-26	8.60902e-09	3.04862e-25	1.47912e-09	3.27593e-24	2.40906e-10	3.4403e-23	3.73054e-11	3.52685e-22	5.50764e-12	3.52513e-21	7.77211e-13	3.43083e-20	1.05082e-13	3.24687e-19	1.36432e-14	2.98362e-18	1.70715e-15	2.65807e-17	2.29207e-16
1.25	1.99171e-71	3.55651e-15	3.01322e-70	2.78324e-14	4.81742e-69	2.06475e-13	7.66836e-68	1.47025e-12	1.21485e-66	1.00292e-11	1.91517e-65	6.53845e-11	3.00387e-64	4.06379e-10	4.68665e-63	2.40143e-09	7.27234e-62	1.34536e-08	1.12209e-60	7.1233e-08	1.72123e-59	3.55239e-07	2.62428e-58	1.66242e-06	3.97599e-57	7.27048e-06	5.9847e-56	2.95807e-05	8.94734e-55	0.000111394	1.32827e-53	0.000386042	1.95751e-52	0.00122319	2.86301e-51	0.00351738	4.15443e-50	0.00910212	5.9791e-49	0.0209935	8.53201e-48	0.0426917	1.20673e-46	0.0756383	1.69102e-45	0.115303	2.34698e-44	0.149432	3.22488e-43	0.163122	4.38508e-42	0.149432	5.89808e-41	0.115303	7.84348e-40	0.0756383	1.03076e-38	0.0426917	1.33794e-37	0.0209935	1.71438e-36	0.00910212	2.16731e-35	0.00351738	2.70155e-34	0.00122319	3.31825e-33	0.000386042	4.01345e-32	0.000111394	4.77675e-31	2.95807e-05	5.59021e-30	7.27048e-06	6.42782e-29	1.66242e-06	7.25569e-28	3.55239e-07	8.03328e-27	7.1233e-08	8.71576e-26	1.34536e-08	9.25746e-25	2.40143e-09	9.61623e-24	4.06379e-10	9.75826e-23	6.53845e-11	9.66262e-22	1.00292e-11	9.32493e-21	1.47025e-12	8.75924e-20	2.06476e-13	7.99778e-19	2.78395e-14	7.08813e-18	3.6174e-15	6.08828e-17	5.06013e-16
1.3	1.60494e-70	7.26177e-15	2.38076e-69	5.48709e-14	3.73509e-68	3.92539e-13	5.83289e-67	2.69492e-12	9.06332e-66	1.77218e-11	1.401e-64	1.11372e-10	2.15405e-63	6.67242e-10	3.29356e-62	3.80096e-09	5.00705e-61	2.05295e-08	7.56688e-60	1.04812e-07	1.13653e-58	5.04137e-07	1.69619e-57	2.27621e-06	2.5148e-56	9.6086e-06	3.70304e-55	3.77539e-05	5.41419e-54	0.000137391	7.85798e-53	0.000460493	1.13181e-51	0.00141259	1.6173e-50	0.00393763	2.29212e-49	0.00989364	3.22084e-48	0.0222028	4.48584e-47	0.0440518	6.19024e-46	0.0764199	8.46061e-45	0.114592	1.14487e-43	0.146938	1.5332e-42	0.159804	2.03115e-41	0.146938	2.66066e-40	0.114592	3.4446e-39	0.0764199	4.40529e-38	0.0440518	5.56251e-37	0.0222028	6.93088e-36	0.00989364	8.51682e-35	0.00393763	1.03151e-33	0.00141259	1.23056e-32	0.000460493	1.445e-31	0.000137391	1.66904e-30	3.77539e-05	1.89482e-29	9.6086e-06	2.11269e-28	2.27621e-06	2.31157e-27	5.04137e-07	2.47972e-26	1.04812e-07	2.60569e-25	2.05295e-08	2.67945e-24	3.80096e-09	2.69354e-23	6.67242e-10	2.64416e-22	1.11372e-10	2.53189e-21	1.77218e-11	2.36194e-20	2.69492e-12	2.14392e-19	3.92541e-13	1.89096e-18	5.48871e-14	1.61835e-17	7.39596e-15	1.34194e-16	1.0764e-15
